709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
438	382	650	514	1
709	370	767	506	2
16	346	66	469	3
838	380	877	482	6
216	362	320	472	7
1161	386	1275	482	9
150	332	195	375	11
383	360	514	456	12
882	379	913	478	13
709	370	767	506	1
16	346	66	469	2
838	380	877	482	5
882	379	913	478	10
438	382	650	514	1
709	370	767	506	2
16	346	66	469	3
838	380	877	482	6
216	362	320	472	7
1161	386	1275	482	9
150	332	195	375	11
383	360	514	456	12
882	379	913	478	13
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	2
838	380	877	482	2
216	362	320	472	2
1161	386	1275	482	2
150	332	195	375	2
383	360	514	456	2
882	379	913	478	2
438	382	650	514	2
709	370	767	506	2
16	346	66	469	0
838	380	877	482	0
216	362	320	472	0
1161	386	1275	482	2
150	332	195	375	0
383	360	514	456	0
882	379	913	478	0
438	382	650	514	2
709	370	767	506	2
16	346	66	469	0
838	380	877	482	0
216	362	320	472	0
1161	386	1275	482	2
150	332	195	375	0
383	360	514	456	0
882	379	913	478	0
