38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
536	392	826	563	1
38	355	83	481	3
236	359	364	498	7
989	378	1024	475	8
173	338	237	376	11
386	362	525	462	12
951	381	986	476	13
813	383	848	482	15
289	326	440	409	16
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
536	392	826	563	1
38	355	83	481	3
236	360	365	499	7
989	378	1024	475	8
173	338	237	376	11
386	362	525	462	12
951	381	986	476	13
813	383	848	482	14
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	2
989	378	1024	475	2
173	338	237	376	2
386	362	525	462	2
951	381	986	476	2
813	383	848	482	2
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	2
173	338	237	376	0
386	362	525	462	0
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	2
173	338	237	376	0
386	362	525	462	0
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	2
173	338	237	376	0
386	362	525	462	0
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	2
173	338	237	376	0
386	362	525	462	0
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	0
236	360	365	499	2
989	378	1024	475	0
173	338	237	376	0
386	362	525	462	0
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	0
173	338	237	376	0
386	362	525	462	2
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	0
173	338	237	376	2
386	362	525	462	2
951	381	986	476	0
813	383	848	482	0
536	392	826	563	2
38	355	83	481	2
236	360	365	499	0
989	378	1024	475	0
173	338	237	376	2
386	362	525	462	2
951	381	986	476	0
813	383	848	482	0
147	340	190	377	5
936	481	1092	677	0
231	381	267	441	3
380	329	504	412	5
147	340	190	377	5
936	481	1092	677	0
231	381	267	441	3
380	329	504	412	5
360	400	429	536	0
464	389	529	527	0
173	344	232	390	2
1136	432	1168	512	0
360	400	429	536	0
464	389	529	527	0
173	344	232	390	2
1136	432	1168	512	0
360	400	429	536	0
464	389	529	527	0
173	344	232	390	2
1136	432	1168	512	0
360	400	429	536	0
464	389	529	527	0
173	344	232	390	2
1136	432	1168	512	0
536	392	826	563	1
38	355	83	481	3
236	360	365	499	7
989	378	1024	475	8
173	338	237	376	11
386	362	525	462	12
951	381	986	476	13
813	383	848	482	14
360	400	429	536	2
464	389	529	527	6
173	344	232	390	11
1136	432	1168	512	12
360	400	429	536	2
464	389	529	527	6
173	344	232	390	11
1136	432	1168	512	12
38	355	83	481	2
989	378	1024	475	6
951	381	986	476	10
815	385	848	479	11
536	392	826	563	1
38	355	83	481	3
236	360	365	499	7
989	378	1024	475	8
173	338	237	376	11
386	362	525	462	12
951	381	986	476	13
813	383	848	482	14
