690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
465	386	695	527	1
690	371	744	505	2
21	348	70	474	3
918	389	950	470	4
221	360	337	482	7
153	331	209	376	11
384	362	518	460	12
781	388	813	482	15
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
465	386	695	527	1
690	371	744	505	2
21	348	70	474	3
918	389	950	470	4
221	360	337	482	7
153	331	209	376	11
384	362	518	460	12
781	388	813	482	14
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	2
918	389	950	470	2
221	360	337	482	2
153	331	209	376	2
384	362	518	460	2
781	388	813	482	2
465	386	695	527	2
690	371	744	505	2
21	348	70	474	0
918	389	950	470	0
221	360	337	482	0
153	331	209	376	0
384	362	518	460	0
781	388	813	482	0
465	386	695	527	2
690	371	744	505	2
21	348	70	474	0
918	389	950	470	0
221	360	337	482	0
153	331	209	376	0
384	362	518	460	0
781	388	813	482	0
465	386	695	527	2
690	371	744	505	2
21	348	70	474	0
918	389	950	470	0
221	360	337	482	0
153	331	209	376	0
384	362	518	460	0
781	388	813	482	0
465	386	695	527	2
690	371	744	505	2
21	348	70	474	0
918	389	950	470	0
221	360	337	482	0
153	331	209	376	0
384	362	518	460	0
781	388	813	482	0
465	386	695	527	2
690	371	744	505	0
21	348	70	474	0
918	389	950	470	2
221	360	337	482	0
153	331	209	376	0
384	362	518	460	0
781	388	813	482	0
465	386	695	527	2
690	371	744	505	0
21	348	70	474	0
918	389	950	470	2
221	360	337	482	0
153	331	209	376	0
384	362	518	460	2
781	388	813	482	0
465	386	695	527	2
690	371	744	505	0
21	348	70	474	2
918	389	950	470	0
221	360	337	482	0
153	331	209	376	2
384	362	518	460	2
781	388	813	482	0
465	386	695	527	2
690	371	744	505	0
21	348	70	474	2
918	389	950	470	0
221	360	337	482	0
153	331	209	376	2
384	362	518	460	2
781	388	813	482	0
708	359	747	473	0
149	339	198	373	5
217	366	252	425	3
708	359	747	473	0
149	339	198	373	5
217	366	252	425	3
708	359	747	473	0
149	339	198	373	5
217	366	252	425	3
288	386	360	534	0
346	335	468	410	5
397	386	460	529	0
151	341	224	384	2
25	349	54	437	0
288	386	360	534	0
346	335	468	410	5
397	386	460	529	0
151	341	224	384	2
25	349	54	437	0
288	386	360	534	0
346	335	468	410	5
397	386	460	529	0
151	341	224	384	2
25	349	54	437	0
288	386	360	534	0
346	335	468	410	5
397	386	460	529	0
151	341	224	384	2
25	349	54	437	0
465	386	695	527	1
690	371	744	505	2
21	348	70	474	3
918	389	950	470	4
221	360	337	482	7
153	331	209	376	11
384	362	518	460	12
781	388	813	482	14
288	386	360	534	2
346	335	468	410	3
397	386	460	529	6
151	341	224	384	8
25	349	54	437	9
288	386	360	534	2
346	335	468	410	3
397	386	460	529	6
151	341	224	384	8
25	349	54	437	9
690	371	744	505	1
21	348	70	474	2
918	389	950	470	3
781	388	813	482	11
465	386	695	527	1
690	371	744	505	2
21	348	70	474	3
918	389	950	470	4
221	360	337	482	7
153	331	209	376	11
384	362	518	460	12
781	388	813	482	14
