1032	385	1067	481	6
561	362	622	511	14
1032	385	1067	481	6
561	362	622	511	14
1032	385	1067	481	6
561	362	622	511	14
1032	385	1067	481	6
561	362	622	511	14
1032	385	1067	481	6
561	362	622	511	14
672	404	1096	641	1
559	363	620	511	2
265	356	419	524	7
189	336	261	383	11
395	363	536	463	12
1032	385	1067	481	6
561	362	622	511	14
672	404	1096	641	1
559	363	620	511	2
189	336	261	383	11
395	363	536	463	12
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	2
189	336	261	383	2
395	363	536	463	2
672	404	1096	641	2
559	363	620	511	0
189	336	261	383	0
395	363	536	463	0
672	404	1096	641	2
559	363	620	511	0
189	336	261	383	0
395	363	536	463	0
672	404	1096	641	2
559	363	620	511	0
189	336	261	383	0
395	363	536	463	0
672	404	1096	641	2
559	363	620	511	0
189	336	261	383	0
395	363	536	463	0
672	404	1096	641	0
559	363	620	511	2
189	336	261	383	0
395	363	536	463	0
672	404	1096	641	0
559	363	620	511	2
189	336	261	383	2
395	363	536	463	0
672	404	1096	641	2
559	363	620	511	0
189	336	261	383	2
395	363	536	463	2
639	359	681	475	0
158	340	199	381	5
245	386	291	461	3
202	344	242	378	0
423	324	562	414	5
639	359	681	475	0
158	340	199	381	5
245	386	291	461	3
202	344	242	378	0
423	324	562	414	5
438	399	505	528	0
338	337	463	417	5
519	397	579	523	0
1105	428	1138	513	0
137	345	172	364	2
185	342	239	396	2
438	399	505	528	0
338	337	463	417	5
519	397	579	523	0
1105	428	1138	513	0
137	345	172	364	2
185	342	239	396	2
438	399	505	528	0
338	337	463	417	5
519	397	579	523	0
1105	428	1138	513	0
137	345	172	364	2
185	342	239	396	2
438	399	505	528	0
338	337	463	417	5
519	397	579	523	0
1105	428	1138	513	0
137	345	172	364	2
185	342	239	396	2
672	404	1096	641	1
559	363	620	511	2
189	336	261	383	11
395	363	536	463	12
438	399	505	528	2
338	337	463	417	3
519	397	579	523	6
1105	428	1138	513	12
137	345	172	364	13
185	342	239	396	14
438	399	505	528	2
338	337	463	417	3
519	397	579	523	6
1105	428	1138	513	12
137	345	172	364	13
185	342	239	396	14
1032	385	1067	481	6
561	362	622	511	14
672	404	1096	641	1
559	363	620	511	2
189	336	261	383	11
395	363	536	463	12
