254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
271	363	345	538	2
254	365	320	519	3
631	395	681	512	4
435	385	483	512	6
312	367	419	474	7
411	366	554	473	12
187	414	235	558	30
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	5
254	365	320	519	5
631	395	681	512	5
435	385	483	512	5
312	367	419	474	5
411	366	554	473	5
187	414	235	558	5
271	363	345	538	0
254	365	320	519	5
631	395	681	512	0
435	385	483	512	2
312	367	419	474	2
411	366	554	473	0
187	414	235	558	0
271	363	345	538	0
254	365	320	519	5
631	395	681	512	0
435	385	483	512	2
312	367	419	474	2
411	366	554	473	0
187	414	235	558	0
271	363	345	538	0
254	365	320	519	5
631	395	681	512	0
435	385	483	512	2
312	367	419	474	2
411	366	554	473	0
187	414	235	558	0
271	363	345	538	5
254	365	320	519	0
631	395	681	512	2
435	385	483	512	2
312	367	419	474	0
411	366	554	473	0
187	414	235	558	0
271	363	345	538	0
254	365	320	519	5
631	395	681	512	0
435	385	483	512	2
312	367	419	474	2
411	366	554	473	0
187	414	235	558	0
271	363	345	538	0
254	365	320	519	2
631	395	681	512	0
435	385	483	512	0
312	367	419	474	0
411	366	554	473	2
187	414	235	558	0
380	363	437	492	0
475	413	624	652	3
233	352	278	393	0
625	308	915	455	5
200	358	261	526	0
290	365	393	434	2
1204	375	1239	463	3
151	342	182	379	0
380	363	437	492	0
475	413	624	652	3
233	352	278	393	0
625	308	915	455	5
200	358	261	526	0
290	365	393	434	2
1204	375	1239	463	3
151	342	182	379	0
617	401	674	518	0
692	401	738	514	0
187	326	232	371	2
1011	426	1045	515	0
6	356	50	466	0
617	401	674	518	0
692	401	738	514	0
187	326	232	371	2
1011	426	1045	515	0
6	356	50	466	0
271	363	345	538	2
254	365	320	519	3
631	395	681	512	4
435	385	483	512	6
312	367	419	474	7
411	366	554	473	12
187	414	235	558	30
617	401	674	518	2
692	401	738	514	6
187	326	232	371	11
1011	426	1045	515	12
6	356	50	466	15
617	401	674	518	2
692	401	738	514	6
187	326	232	371	11
1011	426	1045	515	12
6	356	50	466	15
254	365	320	519	2
631	395	681	512	3
435	385	483	512	5
271	363	345	538	14
187	414	235	558	26
271	363	345	538	2
254	365	320	519	3
631	395	681	512	4
435	385	483	512	6
312	367	419	474	7
411	366	554	473	12
187	414	235	558	30
